,query acc.,query length,subject accs.,subject length,evalue,bit score,q. start,q. end,% query coverage per hsp,s. start,s. end,subject title,family
194,1.A.12.2.1-Q9FWR4,213,CDD:223767,80.0,0.001,36.9,19,68,23.0,10.0,62.0,"COG0695, GrxC, Glutaredoxin and related proteins [Posttranslational modification, protein turnover, chaperones].",1.A.12
195,1.A.12.2.2-Q8F2Y8,218,CDD:198344,103.0,1.95e-45,146.0,90,190,46.0,1.0,103.0,"cd10424, GST_C_9, C-terminal, alpha helical domain of an unknown subfamily 9 of Glutathione S-transferases.  Glutathione S-transferase (GST) C-terminal domain family, unknown subfamily 9; composed of uncharacterized proteins with similarity to GSTs. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins, and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal thioredoxin-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. GSH binds to the N-terminal domain while the hydrophobic substrate occupies a pocket in the C-terminal domain.",1.A.12
196,1.A.12.2.2-Q8F2Y8,218,CDD:223698,211.0,2.18e-32,116.0,2,173,79.0,1.0,184.0,"COG0625, Gst, Glutathione S-transferase [Posttranslational modification, protein turnover, chaperones].",1.A.12
197,1.A.12.2.2-Q8F2Y8,218,CDD:238319,71.0,1.06e-17,74.1,2,70,32.0,1.0,71.0,"cd00570, GST_N_family, Glutathione S-transferase (GST) family, N-terminal domain; a large, diverse group of cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of  glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. In addition, GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. This family, also referred to as soluble GSTs, is the largest family of GSH transferases and is only distantly related to the mitochondrial GSTs (GSTK subfamily, a member of the DsbA family). Soluble GSTs bear no structural similarity to microsomal GSTs (MAPEG family) and display additional activities unique to their group, such as catalyzing thiolysis, reduction  and isomerization of certain compounds. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. Based on sequence similarity, different classes of GSTs have been identified, which display varying tissue distribution, substrate specificities and additional specific activities. In humans, GSTs display polymorphisms which may influence individual susceptibility to diseases such as cancer, arthritis, allergy and sclerosis. Some GST family members with non-GST functions include glutaredoxin 2, the CLIC subfamily of anion channels, prion protein Ure2p, crystallins, metaxin 2 and stringent starvation protein A.",1.A.12
198,1.A.12.2.2-Q8F2Y8,218,CDD:433190,75.0,4.76e-17,72.6,4,77,34.0,1.0,75.0,"pfam13417, GST_N_3, Glutathione S-transferase, N-terminal domain.  ",1.A.12
199,1.A.12.2.2-Q8F2Y8,218,CDD:239354,73.0,7.28e-14,64.1,2,69,31.0,1.0,72.0,"cd03056, GST_N_4, GST_N family, unknown subfamily 4; composed of uncharacterized bacterial proteins with similarity to GSTs. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains.",1.A.12
200,1.A.12.2.2-Q8F2Y8,218,CDD:182405,202.0,1.87e-12,63.6,2,153,70.0,1.0,155.0,"PRK10357, PRK10357, putative glutathione S-transferase; Provisional.",1.A.12
201,1.A.12.2.2-Q8F2Y8,218,CDD:397090,76.0,1.88e-12,60.4,2,70,32.0,3.0,75.0,"pfam02798, GST_N, Glutathione S-transferase, N-terminal domain.  Function: conjugation of reduced glutathione to a variety of targets. Also included in the alignment, but not GSTs: S-crystallins from squid (similarity to GST previously noted); eukaryotic elongation factors 1-gamma (not known to have GST activity and similarity not previously recognized); HSP26 family of stress-related proteins including auxin-regulated proteins in plants and stringent starvation proteins in E. coli (not known to have GST activity and similarity not previously recognized). The glutathione molecule binds in a cleft between the N- and C-terminal domains - the catalytically important residues are proposed to reside in the N-terminal domain.",1.A.12
202,1.A.12.2.2-Q8F2Y8,218,CDD:239351,76.0,3.07e-12,60.0,2,70,32.0,2.0,74.0,"cd03053, GST_N_Phi, GST_N family, Class Phi subfamily; composed of plant-specific class Phi GSTs and related fungal and bacterial proteins. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. The class Phi GST subfamily has experience extensive gene duplication. The Arabidopsis and Oryza genomes contain 13 and 16 Phi GSTs, respectively. They are primarily responsible for herbicide detoxification together with class Tau GSTs, showing class specificity in substrate preference. Phi enzymes are highly reactive toward chloroacetanilide and thiocarbamate herbicides. Some Phi GSTs have other functions including transport of flavonoid pigments to the vacuole, shoot regeneration and GSH peroxidase activity.",1.A.12
203,1.A.12.2.2-Q8F2Y8,218,CDD:239346,81.0,4.25e-12,59.5,1,69,32.0,1.0,75.0,"cd03048, GST_N_Ure2p_like, GST_N family, Ure2p-like subfamily; composed of the Saccharomyces cerevisiae Ure2p and related GSTs. Ure2p is a regulator for nitrogen catabolism in yeast. It represses the expression of several gene products involved in the use of poor nitrogen sources when rich sources are available. A transmissible conformational change of Ure2p results in a prion called [Ure3], an inactive, self-propagating and infectious amyloid. Ure2p displays a GST fold containing an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. The N-terminal TRX-fold domain is sufficient to induce the [Ure3] phenotype and is also called the prion domain of Ure2p. In addition to its role in nitrogen regulation, Ure2p confers protection to cells against heavy metal ion and oxidant toxicity, and shows glutathione (GSH) peroxidase activity. Characterized GSTs in this subfamily include Aspergillus fumigatus GSTs 1 and 2, and Schizosaccharomyces pombe GST-I. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of GSH with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes.",1.A.12
204,1.A.12.2.2-Q8F2Y8,218,CDD:239347,73.0,9.18e-11,55.7,2,70,32.0,1.0,73.0,"cd03049, GST_N_3, GST_N family, unknown subfamily 3; composed of uncharacterized bacterial proteins with similarity to GSTs. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains.",1.A.12
205,1.A.12.2.2-Q8F2Y8,218,CDD:239344,76.0,1.85e-10,55.2,22,69,22.0,20.0,71.0,"cd03046, GST_N_GTT1_like, GST_N family, Saccharomyces cerevisiae GTT1-like subfamily; composed of predominantly uncharacterized proteins with similarity to the S. cerevisiae GST protein, GTT1, and the Schizosaccharomyces pombe GST-III. GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. GSTs also show GSH peroxidase activity and are involved in the synthesis of prostaglandins and leukotrienes. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. GTT1, a homodimer, exhibits GST activity with standard substrates and associates with the endoplasmic reticulum. Its expression is induced after diauxic shift and remains high throughout the stationary phase. S. pombe GST-III is implicated in the detoxification of various metals.",1.A.12
206,1.A.12.2.2-Q8F2Y8,218,CDD:433184,68.0,3.14e-10,54.2,10,72,29.0,2.0,68.0,"pfam13409, GST_N_2, Glutathione S-transferase, N-terminal domain.  This family is closely related to pfam02798.",1.A.12
207,1.A.12.2.2-Q8F2Y8,218,CDD:185068,214.0,6.39e-10,56.9,10,93,39.0,16.0,105.0,"PRK15113, PRK15113, glutathione transferase.  ",1.A.12
208,1.A.12.2.2-Q8F2Y8,218,CDD:239356,74.0,1.27e-09,52.7,2,73,33.0,1.0,74.0,"cd03058, GST_N_Tau, GST_N family, Class Tau subfamily; GSTs are cytosolic dimeric proteins involved in cellular detoxification by catalyzing the conjugation of glutathione (GSH) with a wide range of endogenous and xenobiotic alkylating agents, including carcinogens, therapeutic drugs, environmental toxins and products of oxidative stress. The GST fold contains an N-terminal TRX-fold domain and a C-terminal alpha helical domain, with an active site located in a cleft between the two domains. The plant-specific class Tau GST subfamily has undergone extensive gene duplication. The Arabidopsis and Oryza genomes contain 28 and 40 Tau GSTs, respectively. They are primarily responsible for herbicide detoxification together with class Phi GSTs, showing class specificity in substrate preference. Tau enzymes are highly efficient in detoxifying diphenylether and aryloxyphenoxypropionate herbicides. In addition, Tau GSTs play important roles in intracellular signalling, biosynthesis of anthocyanin, responses to soil stresses and responses to auxin and cytokinin hormones.",1.A.12
